family_stem,group,direction,terms_added,terms_removed,brand,base_query,perturbed_query,base_search_result_id,perturbed_search_result_id,base_last_updated,perturbed_last_updated,base_phrase,perturbed_phrase,word_diff,jaccard_distance,sentiment_shift_positive,sentiment_shift_negative,sentiment_shift_neutral,embedding_similarity
home insurance for new builds in australia with a fast claims process,multi_term,mixed,easiest,best,Budget Direct,Best home insurance for new builds in Australia with a fast claims process,Easiest home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,a305b71a-1992-4bd1-96cc-c7d447f15566,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:58.765289+10:00,"⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims.","Frequently much cheaper than the major insurers | Potentially good, but I'd scrutinise the PDS/exclusions more carefully before choosing purely on price","-⭐⭐⭐⭐ +Frequently much cheaper than the major insurers -⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of +Potentially good, but I'd scrutinise -Year, with claims experience included in the assessment. 24/7 claims. +PDS/exclusions more carefully before choosing purely on price",0.975,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,cheapest,best,Budget Direct,Best home insurance for new builds in Australia with a fast claims process,Cheapest home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,ad856fdb-df3e-47dc-953e-e089099651f5,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:29.105741+10:00,"⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims.","Often competitive on price; CHOICE rated it reasonably for value, though its claims experience was weaker than the leaders.","-⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named +Often competitive on price; CHOICE rated -2026 Insurer of the Year, with +reasonably for value, though its -included in +was weaker than -assessment. 24/7 claims. +leaders.",0.8485,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,cheapest,best,Youi,Best home insurance for new builds in Australia with a fast claims process,Cheapest home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,ad856fdb-df3e-47dc-953e-e089099651f5,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:29.105741+10:00,"⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ | 24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner.","Worth getting a quote if price is important; it scored well for value and claims experience in CHOICE's 2025 survey, although customer experiences were more mixed.","-⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ | 24/7 claims, app-based lodging +Worth getting a quote if price is important; it scored well for value -claim tracking; Canstar’s +claims experience in CHOICE's -national customer-satisfaction winner. +survey, although customer experiences were more mixed.",0.8718,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,most popular,best,Youi,Best home insurance for new builds in Australia with a fast claims process,Most popular home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,469fe3aa-9dfc-423f-93c7-a5dff8cee53a,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:52:18.900083+10:00,"⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ | 24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner.","Best overall for claims/service | 24/7 lodgement, app + online tracking; won Canstar’s 2025 Most Satisfied Customers – Home Insurance nationally.","-⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ +Best overall for claims/service -claims, app-based lodging and claim +lodgement, app + online +won -national customer-satisfaction winner. +Most Satisfied Customers – Home Insurance nationally.",0.7333,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,most trusted,best,Budget Direct,Best home insurance for new builds in Australia with a fast claims process,Most trusted home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,7904aa1c-3916-44a8-b4f0-2655af7228df,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:52:10.599969+10:00,"⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims.","Often competitive on price | Worth quoting, but I’d prioritise cover/features over price","-⭐⭐⭐⭐ +Often competitive on price -⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims. +Worth quoting, but I’d prioritise cover/features over price",1.0,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,least reliable,best,Allianz Australia,Best home insurance for new builds in Australia with a fast claims process,Least reliable home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,a890c793-69d9-4881-b9d4-edf7636cb1a9,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:56.321106+10:00,"⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐⭐ | Strong all-round option, 24/7 claims and clearly published response targets; Finder's 2026 Comprehensive Home Insurance winner.",52% | ⚠️ More concerning for claims than its overall reputation suggests,"-⭐⭐⭐⭐⭐ +52% -⭐⭐⭐⭐⭐ | Strong all-round option, 24/7 +⚠️ More concerning for -and clearly published response targets; Finder's 2026 Comprehensive Home Insurance winner. +than its overall reputation suggests",0.9643,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,least reliable,best,Budget Direct,Best home insurance for new builds in Australia with a fast claims process,Least reliable home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,a890c793-69d9-4881-b9d4-edf7636cb1a9,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:56.321106+10:00,"⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims.",49% rated claims above average/excellent | ⚠️ Avoid if fast/easy claims are your priority,"-⭐⭐⭐⭐ +49% rated claims above average/excellent -⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with +⚠️ Avoid if fast/easy -experience included in the assessment. 24/7 claims. +are your priority",0.9333,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,least reliable,best,Youi,Best home insurance for new builds in Australia with a fast claims process,Least reliable home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,a890c793-69d9-4881-b9d4-edf7636cb1a9,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:56.321106+10:00,"⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ | 24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner.",65% | 🟢 Better choice if claims service matters,"-⭐⭐⭐⭐⭐ +65% -⭐⭐⭐⭐½ | 24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner. +🟢 Better choice if claims service matters",0.9565,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,most affordable,best,Budget Direct,Best home insurance for new builds in Australia with a fast claims process,Most affordable home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,bf57e134-26e3-4ee5-8e5c-b41eeba10020,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:34.312148+10:00,"⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims.",⭐⭐⭐⭐⭐ | ⭐⭐⭐ | Best for lowest price,"-⭐⭐⭐⭐ +⭐⭐⭐⭐⭐ -⭐⭐⭐⭐ +⭐⭐⭐ -Excellent value contender; Canstar named it 2026 Insurer of the Year, with claims experience included in the assessment. 24/7 claims. +Best for lowest price",1.0,,,,
home insurance for new builds in australia with a fast claims process,multi_term,mixed,most affordable,best,Youi,Best home insurance for new builds in Australia with a fast claims process,Most affordable home insurance for new builds in Australia with a fast claims process,5c8f2f9b-623c-4d00-a779-31b079159296,bf57e134-26e3-4ee5-8e5c-b41eeba10020,2026-08-08T12:51:37.232284+10:00,2026-08-08T12:51:34.312148+10:00,"⭐⭐⭐⭐⭐ | ⭐⭐⭐⭐½ | 24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner.",⭐⭐⭐⭐ | ⭐⭐⭐⭐ | Best balance of price/service,"-⭐⭐⭐⭐⭐ +⭐⭐⭐⭐ -⭐⭐⭐⭐½ +⭐⭐⭐⭐ -24/7 claims, app-based lodging and claim tracking; Canstar’s 2025 national customer-satisfaction winner. +Best balance of price/service",1.0,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,safest,best,AAMI,Best car insurance for older drivers in Australia with monthly payments,Safest car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,a6ae8560-6d79-4e10-a5a5-ce5fcc1f29d6,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:18.532114+10:00,Good established option; senior-driver tips and Safe Driver Rewards | ✅ Yes,"Specifically discusses senior drivers and offers Comprehensive cover, Safe Driver Rewards and ways to potentially reduce premiums for lower annual kilometres. | Monthly payment options are available depending on policy/quote","-Good established option; senior-driver tips +Specifically discusses senior drivers +offers Comprehensive cover, +and ways to potentially reduce premiums for lower annual kilometres. -✅ Yes +Monthly payment options are available depending on policy/quote",0.8529,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,easiest,best,Allianz,Best car insurance for older drivers in Australia with monthly payments,Easiest car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,c48b1ab1-2048-4274-912f-a6673afed6f0,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:10.556741+10:00,Established insurer with comprehensive cover options | ✅ Yes,Mainstream insurer with monthly payments without extra cost,-Established +Mainstream -comprehensive cover options | ✅ Yes +monthly payments without extra cost,0.8462,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,most popular,best,AAMI,Best car insurance for older drivers in Australia with monthly payments,Most popular car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,5cd6e9c4-2553-4e89-ba25-48fe3a7d4a30,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:33.894029+10:00,Good established option; senior-driver tips and Safe Driver Rewards | ✅ Yes,✅ Yes | ⭐⭐⭐⭐ | Popular mainstream option; safe-driver rewards,-Good established option; senior-driver tips and Safe Driver Rewards | +| ⭐⭐⭐⭐ | Popular mainstream option; safe-driver rewards,0.5833,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,most popular,best,Allianz,Best car insurance for older drivers in Australia with monthly payments,Most popular car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,5cd6e9c4-2553-4e89-ba25-48fe3a7d4a30,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:33.894029+10:00,Established insurer with comprehensive cover options | ✅ Yes,✅ Yes | ⭐⭐⭐⭐⭐ | Strong all-round option; monthly at no extra cost,-Established insurer with comprehensive cover options | +| ⭐⭐⭐⭐⭐ | Strong all-round option; monthly at no extra cost,0.9375,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,most popular,best,Youi,Best car insurance for older drivers in Australia with monthly payments,Most popular car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,5cd6e9c4-2553-4e89-ba25-48fe3a7d4a30,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:33.894029+10:00,Strong option for older drivers; flexible cover and personalised pricing | ✅ Yes,✅ Yes | ⭐⭐⭐⭐ | Strong customer-service reputation and senior-focused information,-Strong option for older drivers; flexible cover and personalised pricing | +| ⭐⭐⭐⭐ | Strong customer-service reputation and senior-focused information,0.8235,,,,
car insurance for older drivers in australia with monthly payments,multi_term,mixed,most trusted,best,AAMI,Best car insurance for older drivers in Australia with monthly payments,Most trusted car insurance for older drivers in Australia with monthly payments,d39bf5c6-dde5-47a8-b5a4-0f06b22da083,e579fe3c-0c35-4cef-8cf5-c639b9c4cb2e,2026-08-08T12:30:50.478469+10:00,2026-08-08T12:31:25.986628+10:00,Good established option; senior-driver tips and Safe Driver Rewards | ✅ Yes,Worth quoting if you have a good driving history; Safe Driver Rewards can provide renewal credits | Check quote for monthly payment terms,-Good established option; senior-driver tips and +Worth quoting if you have a good driving history; +can provide renewal credits -✅ Yes +Check quote for monthly payment terms,0.8571,,,,
